movie_id,title,release_date,video_release,IMDb_URL,unknown,Action,Adventure,Animation,Children,Comedy,Crime,Documentary,Drama,Fantasy,Film-Noir,Horror,Musical,Mystery,Romance,Sci-Fi,Thriller,War,Western,tmdb_id,poster_path,overview,vote_average,clean_title
942,What's Love Got to Do with It (1993),01-Jan-1993,,http://us.imdb.com/M/title-exact?What's%20Love%20Got%20to%20Do%20with%20It%20(1993),0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,15765.0,/vNAYuA26Wtf7VfzZEaxZQmJTE4Z.jpg,Singer Tina Turner rises to stardom while mustering the courage to break free from her abusive husband Ike.,7.05,What's Love Got to Do with It
943,Killing Zoe (1994),01-Jan-1994,,http://us.imdb.com/M/title-exact?Killing%20Zoe%20(1994),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,507.0,/k3UEKMVnkljOlsO5sLmz87YGlaG.jpg,"Zed is an American vault-cracker who travels to Paris to meet up with his old friend Eric. Eric and his gang have planned to raid the only bank in the city which is open on Bastille day. After offering his services, Zed soon finds himself trapped in a situation beyond his control when heroin abuse, poor planning and a call-girl named Zoe all conspire to turn the robbery into a very bloody siege.",6.196,Killing Zoe
944,Renaissance Man (1994),01-Jan-1994,,http://us.imdb.com/M/title-exact?Renaissance%20Man%20(1994),0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,11858.0,/iPRtaSfN8gNWFclgrcg5oD3V41i.jpg,"An advertising man is slowly sliding downhill. When he is fired from his job in Detroit, he signs up for unemployment. One day they find him a job: teaching thinking skills to Army recruits. He arrives on base to find that there is no structure set up for the class.",6.111,Renaissance Man
945,Charade (1963),01-Jan-1963,,http://us.imdb.com/M/title-exact?Charade%20(1963),0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,1,0,0,4808.0,/qqaPjC5FQidtKY65jbAKZPiOTaS.jpg,"After Regina Lampert falls for the dashing Peter Joshua on a skiing holiday in the French Alps, she discovers upon her return to Paris that her husband has been murdered. Soon, she and Peter are giving chase to three of her late husband's World War II cronies, Tex, Scobie and Gideon, who are after a quarter of a million dollars the quartet stole while behind enemy lines.",7.664,Charade
946,"Fox and the Hound, The (1981)",01-Jan-1981,,"http://us.imdb.com/M/title-exact?Fox%20and%20the%20Hound,%20The%20(1981)",0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10948.0,/aC3k6XBaYnulGSkK8263ABjU3Md.jpg,"When a feisty little fox named Tod is adopted into a farm family, he quickly becomes friends with a fun and adorable hound puppy named Copper. Life is full of hilarious adventures until Copper is expected to take on his role as a hunting dog -- and the object of his search is his best friend!",7.137,"Fox and the Hound, The"
947,"Big Blue, The (Grand bleu, Le) (1988)",01-Jan-1988,,"http://us.imdb.com/M/title-exact?Grand%20bleu,%20Le%20(1988)",0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,175.0,/3t5t7yaFiTJQlqxiTkXJMFZdkh3.jpg,"Two men answer the call of the ocean in this romantic fantasy-adventure.  Jacques and Enzo are a pair of friends who have been close since childhood, and who share a passion for the dangerous sport of free diving. Professional diver Jacques opted to follow in the footsteps of his father, who died at sea when Jacques was a boy; to the bewilderment of scientists, Jacques harbors a remarkable ability to adjust his heart rate and breathing pattern in the water, so that his vital signs more closely resemble that of dolphins than men.  As Enzo persuades a reluctant Jacques to compete against him in a free diving contest -- determining who can dive deeper and longer without scuba gear -- Jacques meets Johana, a beautiful insurance investigator from America, and he finds that he must choose between his love for her and his love of the sea.",7.447,"Big Blue, The"
948,Booty Call (1997),28-Feb-1997,,http://us.imdb.com/M/title-exact?Booty%20Call%20(1997),0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,21915.0,/1pQpHVm3AXIwbBUnwGEQ0q95E0L.jpg,"Rushon is sexually pent-up and ready to take thing things to the next level with his girlfriend, Nikki. But when he calls for a date, she asks to make it a double — bringing along her brash friend, Lysterine, whom Rushon sets up with his lewd buddy, Bunz. Things go better than expected. As the evening transitions from the restaurant to the bedroom, the two men go on a madcap search for what will surely make the night complete: condoms.",5.254,Booty Call
949,How to Make an American Quilt (1995),01-Jan-1995,,http://us.imdb.com/M/title-exact?How%20to%20Make%20an%20American%20Quilt%20(1995),0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,11861.0,/pI9UAemlWgdrnjRgYJsbTk8BSJc.jpg,"Soon-to-be-wed graduate student Finn Dodd develops cold feet when she suspects her fiancé is cheating on her. In order to clear her head, Finn visits her grandmother, Hy, and great aunt, Glady Joe Cleary, in Grasse, Calif. There, Finn learns that Hy and Glady Joe are members of a group of passionate quilters, and over the course of her visit she is regaled with tales of love and life by women who have collected rich experiences and much wisdom.",6.4,How to Make an American Quilt
950,Georgia (1995),01-Jan-1995,,http://us.imdb.com/M/title-exact?Georgia%20(1995),0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,271078.0,/fr5WE4UXp50G41idexZ32EFZHBp.jpg,"A young woman investigates the death of her mother, who drowned when her daughter was still a baby. The question is: was it murder, suicide or merely an accident?",1.0,Georgia
951,"Indian in the Cupboard, The (1995)",01-Jan-1995,,"http://us.imdb.com/M/title-exact?Indian%20in%20the%20Cupboard,%20The%20(1995)",0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,11359.0,/ozQAmW85tTJu2dhRe3evzyY03Nb.jpg,A nine-year-old boy gets a plastic Indian and a cupboard for his birthday and finds himself involved in adventure when the Indian comes to life and befriends him.,6.456,"Indian in the Cupboard, The"
952,Blue in the Face (1995),01-Jan-1995,,http://us.imdb.com/M/title-exact?Blue%20in%20the%20Face%20(1995),0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,5894.0,/u0iwm9SDjlfFZDrSdSbcebX7VUG.jpg,"A wacky group of locals visit the neighborhood cigar shop, looking for good times and finding plenty of hilarious fun. But when the greedy owner threatens to close the shop for good and turn it into a trendy vegetarian restaurant, the neighborhood proves they'll do just about anything to save their favorite hangout.",6.511,Blue in the Face
953,Unstrung Heroes (1995),01-Jan-1995,,http://us.imdb.com/M/title-exact?Unstrung%20Heroes%20(1995),0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,52856.0,/twnqc80AL55WYnCVz4nMGEGcL7.jpg,"Steven Lidz, unhappy with his home life since his mother became sick, moves in with his two eccentric uncles. As Steven grows closer to his uncles, he learns how to cope with his emotions and to value his own uniqueness.",5.9,Unstrung Heroes
954,Unzipped (1995),01-Jan-1995,,http://us.imdb.com/M/title-exact?Unzipped%20(1995),0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,77350.0,/dnIzv4rXr9FXkqW880E3rStYQA7.jpg,"Isaac Mizrahi, one of the most successful designers in high fashion, plans his fall 1994 collection.",5.2,Unzipped
955,Before Sunrise (1995),01-Jan-1995,,http://us.imdb.com/M/title-exact?Before%20Sunrise%20(1995),0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,76.0,/kf1Jb1c2JAOqjuzA3H4oDM263uB.jpg,"An unexpected meeting on a train leads two travelers to spend an evening wandering through Vienna. As the night unfolds, they share stories and conversations about life and love, exploring new ideas while a quiet intimacy grows between them, knowing it may be their only night together.",7.969,Before Sunrise
956,Nobody's Fool (1994),01-Jan-1994,,http://us.imdb.com/M/title-exact?Nobody's%20Fool%20(1994),0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,11593.0,/xyAXFy6mOfgZcVWbceCeuTYadeq.jpg,"A rascally nearing-retirement man juggles a workers' compensation suit while secretly working for his nemesis and flirting with his nemesis' young wife. As his estranged son returns, he faces new family responsibilities, while a banker plots to evict him from his home.",6.85,Nobody's Fool
957,Pushing Hands (1992),01-Jan-1992,,http://us.imdb.com/M/title-exact?Tui%20Shou%20(1992),0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,25296.0,/46WdJMUhZpIsG5D7bb0lYjoE1Uu.jpg,"Mr. Chu is an elderly widower who teaches tai chi chuan in Beijing. He moves to America to live with his son's family, but finds the cultural adjustment difficult. Since his daughter-in-law is a white woman who does not speak Chinese, Mr. Chu's son, Alex, must mediate.",7.3,Pushing Hands
958,To Live (Huozhe) (1994),01-Jan-1994,,http://us.imdb.com/M/title-exact?Huozhe%20(1994),0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,586524.0,/xMmbw0xtLAxwhudx0s0jIbkVtrw.jpg,"Dying to Live featured Jon Allie, John Rattray, Matt Mumford, Ryan Bobier, Adrian Lopez, Lindsey Robertson, Ryan Smith, Chris Cole, Jamie Thomas and friends.",9.0,To Live
959,Dazed and Confused (1993),01-Jan-1993,,http://us.imdb.com/M/title-exact?Dazed%20and%20Confused%20(1993),0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,9571.0,/msG9awbLhVZwv1Eh9Ge7SofMexW.jpg,"The adventures of a group of Texas teens on their last day of school in 1976, centering on student Randall Floyd, who moves easily among stoners, jocks and geeks. Floyd is a star athlete, but he also likes smoking weed, which presents a conundrum when his football coach demands he sign a ""no drugs"" pledge.",7.316,Dazed and Confused
960,Naked (1993),01-Jan-1993,,http://us.imdb.com/M/title-exact?Naked%20(1993),0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,21450.0,/xMYP4uaNeyPmX4FQ2xxWk2eIN6K.jpg,An unemployed Brit vents his rage on unsuspecting strangers as he embarks on a nocturnal London odyssey.,7.2,Naked
961,Orlando (1993),01-Jan-1993,,http://us.imdb.com/M/title-exact?Orlando%20(1993),0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1120577.0,,,0.0,Orlando
962,Ruby in Paradise (1993),01-Jan-1993,,http://us.imdb.com/M/title-exact?Ruby%20in%20Paradise%20(1993),0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,47889.0,/gk0vbIVYwpXxSf1wQbS2r9IsBoV.jpg,"Reeling from her mother's recent death, Ruby Lee Gissing relocates to Florida to start anew. After finding a job at a souvenir store, Ruby becomes friends with the shop's owner, Mildred Chambers, and slowly acclimates to her new surroundings. Before long, she's juggling the affections of Mildred's Lothario son, Ricky, and the good-natured Mike. As she wavers between Ricky and Mike, Ruby also tries to come to terms with her past.",5.917,Ruby in Paradise
963,Some Folks Call It a Sling Blade (1993),01-Jan-1993,,http://us.imdb.com/M/title-exact?Some%20Folks%20Call%20It%20a%20Sling%20Blade%20(1993),0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,27768.0,/zP5jcbckIq4yWzGq6n2TkCPIGIC.jpg,"25 years after committing a double murder, Karl Childers is going to be released from an institution for the criminally insane. A local reporter comes to talk to him, and listens in horror about his life leading up to the crime. This is the short film that inspired the full-length ""Sling Blade"".",6.616,Some Folks Call It a Sling Blade
964,"Month by the Lake, A (1995)",01-Jan-1995,,"http://us.imdb.com/M/title-exact?Month%20by%20The%20Lake,%20A%20(1995)",0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,41007.0,/cgoiGvNffe4tZC33x6RIQQiKIp9.jpg,"For 16 years Miss Bentley has been spending April at an elegant hillside villa on Lake Como. This year, 1937, her London society artist father has recently died and the only other English-speaking guests are brash Americans. Then Major Wilshaw arrives. He suggests they meet for cocktails and Miss Bentley stands him up -- not even thinking about it -- as she helps the new nanny of an Italian family settle in. Miss Beaumont, a tall, young American who has dropped out of finishing school in Switzerland, is bored and finds some amusement in flirting with the major, whose libido is awakened for the first time since before the great war. And Miss Bentley now finds more about the major to admire than his ears.",5.634,"Month by the Lake, A"
965,Funny Face (1957),01-Jan-1957,,http://us.imdb.com/M/title-exact?Funny%20Face%20(1957),0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,13320.0,/tzTjalpIz6NyFrWPPlOBFoBjb7z.jpg,A shy Greenwich Village book clerk is discovered by a fashion photographer and whisked off to Paris where she becomes a reluctant model.,6.987,Funny Face
966,"Affair to Remember, An (1957)",01-Jan-1957,,"http://us.imdb.com/M/title-exact?Affair%20to%20Remember,%20An%20(1957)",0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1258312.0,/wNN0CsuWoxKQJfDmLuOuprDtjhT.jpg,A wife reveals to her younger husband that she is having an affair.,5.0,"Affair to Remember, An"
967,Little Lord Fauntleroy (1936),01-Jan-1936,,http://us.imdb.com/M/title-exact?Little%20Lord%20Fauntleroy%20(1936),0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,38602.0,/vS6oUdTyFJTtyx07WhoXNJKc6BR.jpg,"Young Cedric Errol and his widowed mother live in genteel poverty in 1880s Brooklyn after the death of his father. Cedric's grandfather, the Earl of Dorincourt, has long ago disowned his son for marrying an American. But after the death of the Earl's remaining son, he decides to accept Cedric as his heir.",7.367,Little Lord Fauntleroy
968,"Inspector General, The (1949)",01-Jan-1949,,"http://us.imdb.com/M/title-exact?Inspector%20General,%20The%20(1949)",0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,618991.0,/qYsvGZx3JoQffuR1is0FThXtIri.jpg,"The story revolves around the mayor of Morschi married to a dancer whose son was born from his first wife. The mayor exploits the peasantry to achieve his personal ambitions and goals without paying attention to them. After a period, the mayor knows that someone from the ministry will search him, The mayor believes that one of them is the inspector-general of the ministry and approaches him, exploiting the other person to deceive the mayor with his friend and asking him for many bribes.",5.7,"Inspector General, The"
969,Winnie the Pooh and the Blustery Day (1968),01-Jan-1968,,http://us.imdb.com/M/title-exact?Winnie%20the%20Pooh%20and%20the%20Blustery%20Day%20%281968%29,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,81310.0,/5kNFx8GW0zgtLDkhfNBOMMVmJTX.jpg,"Winnie the Pooh and his friends experience high winds, heavy rains, and a flood in Hundred Acre Wood.",7.3,Winnie the Pooh and the Blustery Day
970,Hear My Song (1991),01-Jan-1991,,http://us.imdb.com/M/title-exact?Hear%20My%20Song%20(1991),0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,621296.0,/4WbjLoa1Rvt1lkjisJOrYR4Uoj9.jpg,"The actress wants to sing. But her music is far short compared to her brilliant acting. As everyone closes their ears to her song, a man begins to listen to her heart.",0.0,Hear My Song
971,Mediterraneo (1991),01-Jan-1991,,http://us.imdb.com/M/title-exact?Mediterraneo%20(1991),0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,38251.0,/omFU47TZSR7xAAZcDHKM48SmVwe.jpg,"Greek Sea, World War II. An Italian ship leaves a handful of soldiers in a little island; their mission is to spot enemy ships and to hold the island in case of attack. The village of the island seems abandoned and there isn't a single enemy in sight, so the soldiers begin to relax a little. Things change when their ship is hit and destroyed by the enemy, and the soldiers find themselves abandoned there.",7.624,Mediterraneo
972,Passion Fish (1992),01-Jan-1992,,http://us.imdb.com/M/title-exact?Passion%20Fish%20(1992),0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,41768.0,/g60GELLr2oGnlJX5Yidkl9ufFYv.jpg,"After an accident leaves her a paraplegic, a former soap opera star struggles to recover both emotionally and mentally, until she meets her newest nurse, who has struggles of her own.",6.9,Passion Fish
973,Grateful Dead (1995),18-Oct-1996,,http://us.imdb.com/M/title-exact?Grateful%20Dead%20(1995),0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,87809.0,/mJiKN3KX4ZwEP36I4e348Pcg6jL.jpg,"Recorded live at Giza Sound & Light Theater in Cairo Egypt, September 15th-16th, 1978.",8.0,Grateful Dead
974,Eye for an Eye (1996),01-Jan-1996,,http://us.imdb.com/Title?Eye+for+an+Eye+(1996),0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,574376.0,/3WEJAWFusNeZIJDNYxeIPytuZ1g.jpg,"Mario, an exemplary man, lives in a village on the Galician coast. In the old people’s home, where he works as a nurse, everyone appreciates him. When the best known narco in the area, Antonio Padín, recently released from prison, enters the residence, Mario tries to make Antonio feel at home.  Now, Padín's two sons, Kike and Toño, are in charge of the family business. The failure of an operation will put Kike in jail and cause them to owe a large debt to a Colombian supplier. Toño will turn to the nurse to try to convince his father to assume the debt. But Mario has his own plans.",6.7,Eye for an Eye
975,Fear (1996),12-Apr-1996,,http://us.imdb.com/M/title-exact?Fear%20(1996),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,10543.0,/ut8snuINzOibbKnvpTnsGWQr4Nl.jpg,"Nicole Walker always dreamed of being swept away by someone special — someone strong, sexy and sensitive who would care for her more than anything else in the world. David is all that and more: a modern-day knight who charms and seduces her, body and soul. But her perfect boyfriend is not all he seems to be. His sweet facade masks a savage, dark side that will soon transform Nicole's dream into a nightmare.",6.511,Fear
